ORDER_NUMBER,COMMUNITY_ID,SUPPLIER_ID,SUPPLIER_TYPE,PRODUCT_CODE,PRODUCT_TYPE,LOCALISED_SUBTOTAL
123071,11,18,PREMIUM,TB-CA12,COMMUNITY,22.05
123072,11,13,PREMIUM,659730V,COMMUNITY,68.11
123072,11,13,PREMIUM,659790V,COMMUNITY,114.04
123072,11,13,PREMIUM,659720V,COMMUNITY,68.11
123072,11,13,PREMIUM,659780V,COMMUNITY,57.02
123072,11,13,PREMIUM,659800V,COMMUNITY,57.02
123073,11,3,PREMIUM,23782502,ROUNDTRIP,33.7
123073,11,3,PREMIUM,18917973,ROUNDTRIP,49.99
123073,11,3,PREMIUM,18774522,ROUNDTRIP,23.99
123074,11,14,PREMIUM,CG-61029770,ROUNDTRIP,136.32
123074,11,14,PREMIUM,CG-61018488,ROUNDTRIP,403.74
123074,11,14,PREMIUM,CG-61001207,ROUNDTRIP,125.4
123075,11,14,PREMIUM,S1204012,ROUNDTRIP,52.2
123075,11,14,PREMIUM,S1204016,ROUNDTRIP,20.88
123075,11,14,PREMIUM,S1204014,ROUNDTRIP,31.32
123075,11,14,PREMIUM,KV-1.005.4525,ROUNDTRIP,89.46
123075,11,14,PREMIUM,AX-PA64002B,ROUNDTRIP,78.14
123075,11,14,PREMIUM,HS-988-2733,ROUNDTRIP,55
123075,11,14,PREMIUM,MB-MBMA400,ROUNDTRIP,88.24
123075,11,14,PREMIUM,HS-900-1878,ROUNDTRIP,35.52
123075,11,14,PREMIUM,JD-JS1045,ROUNDTRIP,60.3
123075,11,14,PREMIUM,JD-JS1110,ROUNDTRIP,60.3
123075,11,14,PREMIUM,HS-0200020,ROUNDTRIP,36.69
123075,11,14,PREMIUM,SV-AT1000,ROUNDTRIP,22.88
123075,11,14,PREMIUM,A1-000P078,ROUNDTRIP,37.14
123075,11,14,PREMIUM,TM-9250P,ROUNDTRIP,70.96
123075,11,14,PREMIUM,ULT-0168,ROUNDTRIP,129.32
123076,11,14,PREMIUM,S-3406,ROUNDTRIP,46.05
229950,113,2370,REGISTERED,UTAS259567,MANUAL,6683.62
123081,11,16,PREMIUM,U348,COMMUNITY,11
123081,11,16,PREMIUM,STTISSUES,COMMUNITY,39.12
123081,11,16,PREMIUM,W93548280,COMMUNITY,23.91
123080,11,37,PREMIUM,VO1713,COMMUNITY,187.97
123079,11,3,PREMIUM,86512953,COMMUNITY,41.42
123079,11,3,PREMIUM,86616416,ROUNDTRIP,31.6
123079,11,3,PREMIUM,25171003,ROUNDTRIP,5.04
123079,11,3,PREMIUM,86517576,ROUNDTRIP,4.5
123079,11,3,PREMIUM,86517776,ROUNDTRIP,6.6
123079,11,3,PREMIUM,86639881,ROUNDTRIP,5.15
123079,11,3,PREMIUM,18723065,ROUNDTRIP,4.4
123079,11,3,PREMIUM,18723067,ROUNDTRIP,4.4
123079,11,3,PREMIUM,18723066,ROUNDTRIP,4.4
123079,11,3,PREMIUM,86517571,ROUNDTRIP,4.63
123078,11,22,PREMIUM,65610,COMMUNITY,15
123077,11,14,PREMIUM,GC-GAENIALFLOA2,ROUNDTRIP,176.48
123087,11,17,PREMIUM,SYM235660,COMMUNITY,14.96
123086,11,22,PREMIUM,65302,COMMUNITY,38
123085,11,46,PREMIUM,DL0204,COMMUNITY,15.9
123085,11,46,PREMIUM,DL0203,COMMUNITY,15.9
123085,11,46,PREMIUM,IDSBE198-2,COMMUNITY,112.36
123084,11,13,PREMIUM,659820V,COMMUNITY,145.74
123083,11,37,PREMIUM,EPLDCT020,COMMUNITY,42.73
123083,11,37,PREMIUM,EPOAKM,COMMUNITY,11.58
123082,11,14,PREMIUM,SP-4063,ROUNDTRIP,99.46
123082,11,14,PREMIUM,TM-41258,ROUNDTRIP,276.86
123082,11,14,PREMIUM,ESP-3747,ROUNDTRIP,28.13
123082,11,14,PREMIUM,GC-FUJILCCAPA3,ROUNDTRIP,178.46
123082,11,14,PREMIUM,GC-FUJIIXXTRAA3,ROUNDTRIP,159.2
123082,11,14,PREMIUM,CG-1224347,ROUNDTRIP,91.94
123082,11,14,PREMIUM,HS-1001800,ROUNDTRIP,20.08
123082,11,14,PREMIUM,TM-1956,ROUNDTRIP,66.12
123082,11,14,PREMIUM,TM-6550A3,ROUNDTRIP,89.71
123082,11,14,PREMIUM,TM-6550A2,ROUNDTRIP,89.71
123082,11,14,PREMIUM,GC-GAENIALFLOA3,ROUNDTRIP,88.24
123082,11,14,PREMIUM,MB-291542,ROUNDTRIP,41.74
123082,11,14,PREMIUM,TM-2382C,ROUNDTRIP,52.68
123082,11,14,PREMIUM,HSD-9792227,ROUNDTRIP,24.9
123082,11,14,PREMIUM,CG-1224451,ROUNDTRIP,43.36
229951,113,2813,REGISTERED,UTAS259569,MANUAL,1320
229952,113,1779,REGISTERED,221836,MANUAL,200
U115657,5802,5856,PREMIUM,X124.00279.ML,COMMUNITY,181.3
369335,2,33,PREMIUM,11668019,MANUAL,765.31
369336,2,33,PREMIUM,18912014,MANUAL,571.04
369336,2,33,PREMIUM,EIASODC,MANUAL,828
369336,2,33,PREMIUM,22400105,MANUAL,750.06
369336,2,33,PREMIUM,CN0035A,MANUAL,284.2
369337,2,5,PREMIUM,R7647-100UL,MANUAL,438.6
369337,2,5,PREMIUM,R2520-10KU,MANUAL,586.5
369337,2,5,PREMIUM,VC00021,MANUAL,5.72
369337,2,5,PREMIUM,VC00021,MANUAL,6.76
369337,2,5,PREMIUM,VC00023,MANUAL,498.6
369338,2,33,PREMIUM,4306737,MANUAL,163.52
369338,2,33,PREMIUM,4311971,MANUAL,241.23
369338,2,33,PREMIUM,15596018,MANUAL,349.9
369342,2,33,PREMIUM,B000102,MANUAL,624.36
369342,2,33,PREMIUM,NW04125 BOX,MANUAL,1917.6
369342,2,33,PREMIUM,NW04122 BOX,MANUAL,1917.6
369342,2,33,PREMIUM,EC63652B OX,MANUAL,558.4
369342,2,33,PREMIUM,SHIPPING,MANUAL,65
369344,2,39,PREMIUM,516CS01,MANUAL,59
369345,2,52,PREMIUM,Z15Z0002Y,MANUAL,2408.18
369345,2,52,PREMIUM,SFGR2ZX/A,MANUAL,191.95
369345,2,52,PREMIUM,ULDPLSV2-SGR,MANUAL,113.1
369346,2,52,PREMIUM,Z12Q000UM-GU,MANUAL,2307.71
369350,2,151,PREMIUM,GS24-SAP,MANUAL,1248.72
369350,2,151,PREMIUM,Freight,MANUAL,30
369351,2,24,PREMIUM,27104,MANUAL,127.81
369352,2,1506,PREMIUM,30089782,MANUAL,190.95
369352,2,1506,PREMIUM,30089804,MANUAL,190.95
369353,2,52,PREMIUM,Z16R00039,MANUAL,2946.63
369353,2,52,PREMIUM,SAR72ZX/A,MANUAL,369.02
369354,2,5,PREMIUM,A6964-500ML,MANUAL,402.9
369354,2,5,PREMIUM,CLS431220-50EA,MANUAL,171
369354,2,5,PREMIUM,Z721557-100EA,MANUAL,148.64
369355,2,4,PREMIUM,210-AZFG,MANUAL,315
369355,2,4,PREMIUM,210-BBCY,MANUAL,891
369355,2,4,PREMIUM,210-BDJL,MANUAL,2296
369357,2,1123,PREMIUM,489398,MANUAL,1797.27
369357,2,1123,PREMIUM,86499,MANUAL,12.73
369358,2,1565,PREMIUM,933,MANUAL,273
369359,2,1123,PREMIUM,608515,MANUAL,252.79
369359,2,1123,PREMIUM,86499,MANUAL,9.09
369360,2,3,PREMIUM,86624472,MANUAL,7.89
369360,2,3,PREMIUM,18719707,MANUAL,14.74
369360,2,3,PREMIUM,30894700,MANUAL,1.59
369360,2,3,PREMIUM,30713500,MANUAL,1.25
369360,2,3,PREMIUM,30804100,MANUAL,1.79
369360,2,3,PREMIUM,86793345,MANUAL,6.41
369360,2,3,PREMIUM,19035063,MANUAL,53.5
369361,2,3,PREMIUM,86639534,MANUAL,51.2
369361,2,3,PREMIUM,87215207,MANUAL,20.7
369361,2,3,PREMIUM,74745000,MANUAL,22.75
369361,2,3,PREMIUM,74654400,MANUAL,25.4
369361,2,3,PREMIUM,86515086,MANUAL,12.9
369361,2,3,PREMIUM,86639386,MANUAL,22.77
369361,2,3,PREMIUM,18646458,MANUAL,17.56
369361,2,3,PREMIUM,18915865,MANUAL,24.99
229953,113,20,PREMIUM,054G,ROUNDTRIP,75.51
369362,2,3,PREMIUM,86576711,MANUAL,2.43
369362,2,3,PREMIUM,86562130,MANUAL,1.6
PU122544,41,L3572,LITE,CSU276204,MANUAL,13300
369363,2,24,PREMIUM,28006,MANUAL,573.73
PU122545,41,L13457,LITE,CSU276202,MANUAL,8600
369364,2,3,PREMIUM,86560362,MANUAL,4.21
369364,2,3,PREMIUM,86575024,MANUAL,9.72
369364,2,3,PREMIUM,86996251,MANUAL,1.28
369364,2,3,PREMIUM,86575646,MANUAL,2.3
369364,2,3,PREMIUM,87008323,MANUAL,0.93
369364,2,3,PREMIUM,86769294,MANUAL,0.36
369364,2,3,PREMIUM,87281850,MANUAL,2
369364,2,3,PREMIUM,86660906,MANUAL,2.61
369364,2,3,PREMIUM,86560359,MANUAL,17.56
369364,2,3,PREMIUM,86567104,MANUAL,1.11
369364,2,3,PREMIUM,86842423,MANUAL,0.95
369364,2,3,PREMIUM,19025441,MANUAL,17.1
369365,2,3,PREMIUM,86575024,MANUAL,9.72
369365,2,3,PREMIUM,86575646,MANUAL,1.15
369365,2,3,PREMIUM,86575646,MANUAL,1.15
369365,2,3,PREMIUM,87008323,MANUAL,1.86
369365,2,3,PREMIUM,87281850,MANUAL,2
369365,2,3,PREMIUM,86769294,MANUAL,0.36
369365,2,3,PREMIUM,86660906,MANUAL,2.61
369365,2,3,PREMIUM,86560359,MANUAL,17.56
369365,2,3,PREMIUM,86567104,MANUAL,1.11
369365,2,3,PREMIUM,86575691,MANUAL,2.9
369365,2,3,PREMIUM,86575894,MANUAL,5.22
369365,2,3,PREMIUM,86842423,MANUAL,0.95
369365,2,3,PREMIUM,86601020,MANUAL,1.78
369365,2,3,PREMIUM,19025441,MANUAL,17.1
369366,2,3,PREMIUM,86777135,MANUAL,53.45
369366,2,3,PREMIUM,25131897,MANUAL,23.2
369366,2,3,PREMIUM,25102798,MANUAL,16.6
369366,2,3,PREMIUM,18687477,MANUAL,25.84
369366,2,3,PREMIUM,18990630,MANUAL,90.26
369366,2,3,PREMIUM,25089798,MANUAL,122.48
369366,2,3,PREMIUM,18962916,MANUAL,35.12
369367,2,3,PREMIUM,19035063,MANUAL,160.5
369368,2,3,PREMIUM,87088131,MANUAL,145.44
369368,2,3,PREMIUM,85410901,MANUAL,6.36
369368,2,3,PREMIUM,25091597,MANUAL,25.63
369368,2,3,PREMIUM,86659435,MANUAL,16.99
PU122546,41,L2012,LITE,CSU276208,MANUAL,18000
14231,3199,13,PREMIUM,BSTTNMY325GLR,COMMUNITY,149.2
123088,11,22,PREMIUM,6400,COMMUNITY,107.7
123088,11,22,PREMIUM,DISP-AP2,COMMUNITY,90
123089,11,3,PREMIUM,86512953,ROUNDTRIP,131.7
123089,11,3,PREMIUM,18931320,ROUNDTRIP,14.2
PU122547,41,L8032,LITE,CSU276210,MANUAL,3600
VGL45321,40,L251,LITE,visa101358,MANUAL,340
VGL45322,40,L271,LITE,visa101356,MANUAL,1764.54
VGL45323,40,5056,PREMIUM,QI-CE741A,COMMUNITY,460
VGL45323,40,5056,PREMIUM,QI-CE740A,COMMUNITY,129
VGL45323,40,5056,PREMIUM,QI-CE743A,COMMUNITY,230
VGL45323,40,5056,PREMIUM,QI-CE742A,COMMUNITY,230
VGL45324,40,L288,LITE,visa101350,RETROFIT_RELEASE_ORDER,397.8
VGL45325,40,53,PREMIUM,201500-01,MANUAL,440.4
VGL45326,40,L271,LITE,visa101118,MANUAL,358.18
VGL45327,40,53,PREMIUM,UM.HX3SA.002-RM0,MANUAL,4302
100197,5985,3,PREMIUM,86669584,ROUNDTRIP,131.96
PU122548,41,77,REGISTERED,CSU275863,MANUAL,1500
CDC18215,2170,35,PREMIUM,CAT-C040720,COMMUNITY,356.36
229955,113,1766,REGISTERED,221839,MANUAL,100
CDC18216,2170,3248,PREMIUM,PD20190,COMMUNITY,54.55
CDC18217,2170,16,PREMIUM,K44150-1,COMMUNITY,421.76
PU122549,41,L23059,LITE,CSU276215,MANUAL,211.67
CDC18218,2170,13,PREMIUM,A091400000000,COMMUNITY,38.16
CDC18219,2170,14,PREMIUM,KE-33351EU,ROUNDTRIP,177.04
CDC18220,2170,1658,PREMIUM,CPI11X18C,COMMUNITY,19
229956,113,2134,REGISTERED,-,RETROFIT_RELEASE_ORDER,189.63
PU122550,41,L23059,LITE,CSU276220,MANUAL,53.45
PU122550,41,L23059,LITE,CSU276217,MANUAL,25.02
PU122551,41,366,REGISTERED,CSU276221,MANUAL,849.8
229957,113,1410,REGISTERED,L-010559-00-0005,MANUAL,1068
229957,113,1410,REGISTERED,L-017470-02-0005,MANUAL,1068
229957,113,1410,REGISTERED,L-015253-02-0005,MANUAL,1068
229957,113,1410,REGISTERED,T-2002-01,MANUAL,234.5
229957,113,1410,REGISTERED,D-001810-10-05,MANUAL,539.5
229957,113,1410,REGISTERED,B-003000-WB-100,MANUAL,65.5
229957,113,1410,REGISTERED,B-002000-UB-100,MANUAL,197.5
229957,113,1410,REGISTERED,D-001630-01-05,MANUAL,506
229957,113,1410,REGISTERED,UTAS259251,MANUAL,45
229958,113,5,PREMIUM,NA0160-1KT,ROUNDTRIP,1655.4
PU122552,41,L12390,LITE,CSU276211,MANUAL,200
PU122553,41,170,PREMIUM,TBCLEANA5,COMMUNITY,297.6
PU122554,41,2118,PREMIUM,MILK1011,ROUNDTRIP,15.93
PU122554,41,2118,PREMIUM,ADHE6000,ROUNDTRIP,15.54
PU122554,41,2118,PREMIUM,WHIT3062,ROUNDTRIP,93.24
PU122554,41,2118,PREMIUM,RUBB2050,ROUNDTRIP,5.44
PU122554,41,2118,PREMIUM,TAPE4510,ROUNDTRIP,81.95
PU122554,41,2118,PREMIUM,RULE1025,ROUNDTRIP,4.08
PU122554,41,2118,PREMIUM,FOLD2037,ROUNDTRIP,44.13
229959,113,4724,PREMIUM,M0314L,COMMUNITY,446.76
229960,113,3485,REGISTERED,221838,MANUAL,400
229961,113,L10530,LITE,UTAS259418,MANUAL,100
229962,113,L11257,LITE,UTAS259574,MANUAL,30
229963,113,L27549,LITE,UTAS259554,MANUAL,1494.5
U115658,5802,L23990,LITE,Courier Charges - Job No: 121607. Domestic - Overnight. The University of Queensland(Herston) to The University of Western Australia -School of Biomedical Science (Perth).,MANUAL,905.15
U115659,5802,5857,PREMIUM,MC26,COMMUNITY,9.8
229964,113,L27549,LITE,UTAS259552,MANUAL,1965
U115660,5802,5856,PREMIUM,CDEI2ETAA,COMMUNITY,58
VGL45328,40,L457,LITE,visa101361,MANUAL,18291.43
229965,113,L27549,LITE,UTAS259550,MANUAL,1385.5
229966,113,L27549,LITE,UTAS259548,MANUAL,1127.5
229967,113,L27549,LITE,UTAS259542,MANUAL,1207
229968,113,L27549,LITE,UTAS259536,MANUAL,1154.5
229969,113,L27549,LITE,UTAS259526,MANUAL,1147
PU122555,41,366,REGISTERED,CSU276222,MANUAL,864.72
229970,113,L27549,LITE,UTAS259513,MANUAL,1058.5
229971,113,1780,REGISTERED,221846,MANUAL,580
U115661,5802,L23990,LITE,Job 121623 - International - Import Bio. Boston University Medical Centre - Centre for Regenerative Medicine (Boston) to Murdoch Children's Research institute (Parkville).,MANUAL,3597.4
229972,113,1840,REGISTERED,221816,MANUAL,3000
U115662,5802,L23990,LITE,Job 119938 - International - Customs clear only. Murdoch Children's Research Institute(Parkville) to Universitas Padjadjaran(Bandung),MANUAL,5052.5
229973,113,1105,REGISTERED,UTAS259578,MANUAL,900
U115663,5802,L25950,LITE,Propel Trial,MANUAL,135
229974,113,1626,PREMIUM,Shipsim lunch pack 1,COMMUNITY,427.5
PU122556,41,L27285,LITE,CSU276145,MANUAL,98.5
U115664,5802,L24044,LITE,RESEARCH DEXA FOR PROPEL-2 STUDY AT $150 PER PATIENT UR 1413150 ON  26/4; UR 9100254 ON 21/6; UR 9199585  ON 5/7/22,MANUAL,450
U115665,5802,L25891,LITE,PROPEL Trial - Subsequent Consultation incl orthoptic assessment 22/08/2022,MANUAL,135
U115666,5802,L24044,LITE,RESEARCH DEXA FOR ACOMPLISH  STUDY AT $150 PER PATIENT UR  1416639 ON 26/4/22.,MANUAL,150
PU122557,41,L28011,LITE,CSU276141,MANUAL,1450
U115667,5802,L24521,LITE,Named Membership to Chapel and York US Foundation for the period 23rd August 2022 to  22nd August 2023,MANUAL,3414.13
U115668,5802,L24499,LITE,Transaction Fee,MANUAL,10.8
123090,11,14,PREMIUM,TM-5914A35B,ROUNDTRIP,78.64
123090,11,14,PREMIUM,HS-5701232,ROUNDTRIP,30.75
123090,11,14,PREMIUM,CG-1223071,ROUNDTRIP,8.9
123090,11,14,PREMIUM,HS-9006157,ROUNDTRIP,10.78
123090,11,14,PREMIUM,S-3190,ROUNDTRIP,34.4
123090,11,14,PREMIUM,S-3187,ROUNDTRIP,81.45
123090,11,14,PREMIUM,S-3188,ROUNDTRIP,105.91
PU122558,41,521,REGISTERED,CSU276226,MANUAL,531
PU122559,41,2118,PREMIUM,DESK2605WE,ROUNDTRIP,1049
PU122559,41,2118,PREMIUM,SERVICEFEE,ROUNDTRIP,75
U115669,5802,L24044,LITE,1 ERIN KRAKE'S SALARY RECOVERY FOR MCTC RESEARCH PROJECTS ON CASUAL BASIS. PERIOD 03/03/22 TO 02/06/2022.,MANUAL,539.77
U115670,5802,L24044,LITE,1 ERIN KRAKE'S SALARY RECOVERY FOR MCTC RESEARCH PROJECTS ON CASUAL BASIS. PERIOD 03/03/22 TO 02/06/2022,MANUAL,3842.39
229978,113,1626,PREMIUM,Shipsim lunch pack 2,COMMUNITY,199.5
123091,11,14,PREMIUM,CW-6497,ROUNDTRIP,329.48
123091,11,14,PREMIUM,HS-9002872S,ROUNDTRIP,389.6
229979,113,1626,PREMIUM,Shipsim lunch pack 3,COMMUNITY,196
U115671,5802,L24149,LITE,Article Processing Charge: Manuscript ID: CIRCULATIONAHA/2021/057763R3 Other ID: DOI 10.1161/CIRCULATIONAHA.121.057763 - Title: Defining the fetal gene program at single cell resolution in pediatric dilated cardiomyopathy,MANUAL,5252.1
U115672,5802,L24353,LITE,1 PMS ENVELOPE 380mm x 255mm POCKET PEEL N SEAL,MANUAL,597
U115673,5802,L24890,LITE,Annual Report Mailing,MANUAL,1103.24
229980,113,1626,PREMIUM,Shipsim lunch pack 1,COMMUNITY,199.5
PU122560,41,L2095,LITE,CSU275880,MANUAL,660
229981,113,5219,REGISTERED,UTAS259573,MANUAL,1030
VGL45329,40,L28021,LITE,visa101363,MANUAL,92
U115674,5802,L24083,LITE,RE NXT Consulting TM Quote Number: Q-186925 Rob Wahlfeld:0.75:6/1/2022:6/11/2022,MANUAL,135
U115675,5802,L27883,LITE,AUR3202B-1,MANUAL,219.95
U115675,5802,L27883,LITE,AUR3202G-1,MANUAL,219.95
U115676,5802,L24499,LITE,Transaction Fee,MANUAL,33.45
U115677,5802,L24083,LITE,RE NXT Consulting TM Quote Number: Q-186925 Rob Wahlfeld:0.5:5/1/2022:5/7/2022,MANUAL,90
123092,11,37,PREMIUM,EEDSBC,COMMUNITY,12.99
123092,11,37,PREMIUM,TB1130042,COMMUNITY,42.75
123092,11,37,PREMIUM,EPL024,COMMUNITY,3.65
123092,11,37,PREMIUM,EPL025,COMMUNITY,3.65
123092,11,37,PREMIUM,EPL026,COMMUNITY,3.65
123092,11,37,PREMIUM,EPL027,COMMUNITY,3.65
123092,11,37,PREMIUM,.PKV4CTB,COMMUNITY,25.97
123092,11,37,PREMIUM,.PK340,COMMUNITY,47.24
123093,11,35,PREMIUM,INS-SS-631,COMMUNITY,21.16
123093,11,35,PREMIUM,surg-sfwggw824r,MANUAL,200
123093,11,35,PREMIUM,WHA-3224000,COMMUNITY,123
123093,11,35,PREMIUM,DUR-0725-041-00,COMMUNITY,14
123094,11,46,PREMIUM,IDS088,COMMUNITY,12.5
123094,11,46,PREMIUM,IDSW803,COMMUNITY,31.5
123094,11,46,PREMIUM,IDSA6905,COMMUNITY,25.73
123094,11,46,PREMIUM,IDSA6904,COMMUNITY,25.73
123095,11,14,PREMIUM,D8859314010X5,ROUNDTRIP,91.76
123095,11,14,PREMIUM,D8856314014X5,ROUNDTRIP,138.15
123095,11,14,PREMIUM,DKP6856314014X5,ROUNDTRIP,91.1
U115678,5802,L24048,LITE,RCH Sample Collection Charges - July 2022,MANUAL,29.4
U115679,5802,L24044,LITE,RESEARCH DEXA FOR HREC 74391 AT  $150 PER SCAN UR 1403488 ON  14/7/22; UR 1423506 ON 5/7/22.,MANUAL,300
U115680,5802,L25520,LITE,Flowers for F.Muscara,MANUAL,100
U115681,5802,L25520,LITE,Flowers for J.Wrennall,MANUAL,100
U115682,5802,L23970,LITE,PLUSS Study Participants,MANUAL,16000
229982,113,693,PREMIUM,SUV,COMMUNITY,261.4
229982,113,693,PREMIUM,SUV,COMMUNITY,196.05
PU122561,41,2995,REGISTERED,SBASYCU01E,MANUAL,726.96
PU122562,41,L2017,LITE,AHB2574,MANUAL,2777.28
PU122562,41,L2017,LITE,Ahb2324,MANUAL,12.6
229983,113,L25090,LITE,Inv: N0202208240239,MANUAL,648.36
229984,113,33,PREMIUM,11965092,ROUNDTRIP,68.64
229984,113,33,PREMIUM,15240062,ROUNDTRIP,58.21
229985,113,999,PREMIUM,Drinks and Finger Food at your Venue,QUOTE,6210
CDC18221,2170,2782,PREMIUM,835.314.012,MANUAL,44.25
CDC18221,2170,2782,PREMIUM,CB1S.204.010,MANUAL,35
CDC18221,2170,2782,PREMIUM,835.314.012,MANUAL,44.25
229986,113,2118,PREMIUM,SIGN1997,ROUNDTRIP,100.18
229987,113,L9956,LITE,UTAS259589,MANUAL,2500
229988,113,4936,REGISTERED,UTAS259597,MANUAL,8714.5
229989,113,842,REGISTERED,UTAS259592,MANUAL,1800
PU122563,41,521,REGISTERED,CSU276248,MANUAL,521.59
123096,11,14,PREMIUM,CW-6620,ROUNDTRIP,137.84
123096,11,14,PREMIUM,S2204012,ROUNDTRIP,9.75
123096,11,14,PREMIUM,GC-FUJI7CAPWHITE,ROUNDTRIP,124.16
123096,11,14,PREMIUM,HSD-9770362,ROUNDTRIP,159.5
123096,11,14,PREMIUM,HSD-9770363,ROUNDTRIP,159.5
123096,11,14,PREMIUM,WC-190328,ROUNDTRIP,70.2
123096,11,14,PREMIUM,RO-462025,ROUNDTRIP,120.72
123096,11,14,PREMIUM,HS-896-9286,ROUNDTRIP,15.05
123096,11,14,PREMIUM,FT-A-012180,ROUNDTRIP,77.83
123096,11,14,PREMIUM,T1-8BMY30SCSL,ROUNDTRIP,35.79
123096,11,14,PREMIUM,HS-9884945,ROUNDTRIP,65.21
123096,11,14,PREMIUM,TM-1982C,ROUNDTRIP,105.36
123096,11,14,PREMIUM,TM-1981C,ROUNDTRIP,53.27
123096,11,14,PREMIUM,TM-2382C,ROUNDTRIP,105.36
123096,11,14,PREMIUM,TM-2381C,ROUNDTRIP,50.86
123096,11,14,PREMIUM,JJ-70088,ROUNDTRIP,51.54
229990,113,L11179,LITE,UTAS259606,MANUAL,865.7
123097,11,3,PREMIUM,86512953,COMMUNITY,41.42
229991,113,L16945,LITE,UTAS259600,RETROFIT_RELEASE_ORDER,163
229992,113,L16945,LITE,UTAS259599,RETROFIT_RELEASE_ORDER,260.79
229993,113,L16945,LITE,UTAS259598,RETROFIT_RELEASE_ORDER,101.42
229994,113,L16944,LITE,UTAS259595,RETROFIT_RELEASE_ORDER,200.03
229995,113,L16944,LITE,UTAS259594,RETROFIT_RELEASE_ORDER,112.87
229996,113,L16944,LITE,UTAS259593,RETROFIT_RELEASE_ORDER,241
229997,113,L16944,LITE,UTAS259590,RETROFIT_RELEASE_ORDER,1790.06
PU122564,41,521,REGISTERED,CSU276250,MANUAL,199.91
229998,113,1178,REGISTERED,UTAS259607,RETROFIT_RELEASE_ORDER,8.5
229999,113,2118,PREMIUM,POWR1030,ROUNDTRIP,25.65
229999,113,2118,PREMIUM,COFF2920,ROUNDTRIP,30.16
229999,113,2118,PREMIUM,CHOC6012,ROUNDTRIP,17.2
PU122565,41,L6566,LITE,CSU276116,MANUAL,37722.36
123098,11,32,PREMIUM,9903418,COMMUNITY,47.4
123098,11,32,PREMIUM,9903416,COMMUNITY,71.1
123099,11,19,PREMIUM,8810003,COMMUNITY,130.53
123100,11,16,PREMIUM,DVK2515,COMMUNITY,40
123101,11,5992,PREMIUM,96237,COMMUNITY,262.5
230000,113,4115,REGISTERED,UTAS259582,MANUAL,545.45
U115683,5802,L24194,LITE,Consignment Note Invoice 64590424- Courier Charges,MANUAL,1016.72
230001,113,1766,REGISTERED,UTAS258868,MANUAL,1105.3
230002,113,2118,PREMIUM,COFF2970,ROUNDTRIP,12.37
230002,113,2118,PREMIUM,SUGA5014,ROUNDTRIP,28.85
230002,113,2118,PREMIUM,SUGA8100,ROUNDTRIP,21.28
230002,113,2118,PREMIUM,TOWL1025,ROUNDTRIP,6.51
230002,113,2118,PREMIUM,BALL4514,ROUNDTRIP,58.32
230002,113,2118,PREMIUM,WRAP2010,ROUNDTRIP,20.95
230002,113,2118,PREMIUM,CONF1130,ROUNDTRIP,131.18
230002,113,2118,PREMIUM,CUTL8502,ROUNDTRIP,16.11
230002,113,2118,PREMIUM,GLOV1087,ROUNDTRIP,13.95
123102,11,14,PREMIUM,HS-988-2733,ROUNDTRIP,55
123103,11,14,PREMIUM,D8379314023X5,ROUNDTRIP,26.29
230003,113,693,PREMIUM,SUV,COMMUNITY,196.05
230004,113,693,PREMIUM,SUV,COMMUNITY,65.35
230005,113,693,PREMIUM,SUV,COMMUNITY,65.35
PU122566,41,L1604,LITE,CSU276253,MANUAL,9090.91
VGL45330,40,1211,REGISTERED,visa100844,RETROFIT_RELEASE_ORDER,140
PU122567,41,L2234,LITE,BB510,MANUAL,36.26
PU122567,41,L2234,LITE,BB515,MANUAL,36.26
PU122567,41,L2234,LITE,CSU276042,MANUAL,23.55
PU122567,41,L2234,LITE,G1048142,MANUAL,231.38
VGL45331,40,1211,REGISTERED,visa101364,RETROFIT_RELEASE_ORDER,64
230006,113,1076,REGISTERED,UTAS259612,MANUAL,10000
U115684,5802,5827,REGISTERED,Professional Services (Jan- Mar) Less Parking fee,MANUAL,22900
PU122568,41,L5393,LITE,165-550-00,MANUAL,934.8
PU122569,41,476,REGISTERED,210556,MANUAL,60.75
230007,113,3208,REGISTERED,UTAS259586,RETROFIT_RELEASE_ORDER,283.98
230008,113,2337,REGISTERED,-,RETROFIT_RELEASE_ORDER,1536
230009,113,L16099,LITE,UTAS259516,MANUAL,20000
123104,11,17,PREMIUM,JJM61221,COMMUNITY,95.42
123105,11,5839,PREMIUM,MD-CS947LS-C,COMMUNITY,172.72
123105,11,5839,PREMIUM,MD-CS947LS-C,COMMUNITY,172.72
123105,11,5839,PREMIUM,MD-CS947LS-C,COMMUNITY,172.72
230010,113,782,REGISTERED,UTAS259604,QUOTE,210.9
123106,11,3,PREMIUM,25118935,ROUNDTRIP,18.96
123106,11,3,PREMIUM,25169250,ROUNDTRIP,10.5
U115685,5802,454,PREMIUM,65324379AE01A00,ROUNDTRIP,297.62
230011,113,L25905,LITE,UTAS249333,MANUAL,3000
230012,113,4779,REGISTERED,-,RETROFIT_RELEASE_ORDER,9850
PU122570,41,5,PREMIUM,P9416-50ML,ROUNDTRIP,36.18
PU122570,41,5,PREMIUM,SHIPPING,ROUNDTRIP,30
PU122571,41,28,PREMIUM,SORELAC16954,ROUNDTRIP,221
PU122572,41,38,PREMIUM,AA009-2.5L,ROUNDTRIP,44.8
